BOROUGH,BUILDING_CLASS,RESIDENTIAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,TAX_CLASS,SALE_PRICE,AGE,STORIES
QUEENS,TWO-FAMILY HOME,2,2502,1768,Class 1,650000,25.99121,1
QUEENS,TWO-FAMILY HOME,2,2760,1936,Class 1,600000,102.29258,1
QUEENS,TWO-FAMILY HOME,2,1853,1880,Class 1,650000,57.221347,1
QUEENS,TWO-FAMILY HOME,2,3680,1452,Class 1,620000,106.818614,1
QUEENS,TWO-FAMILY HOME,2,3680,2203,Class 1,420000,106.86519,1
QUEENS,TWO-FAMILY HOME,2,5625,1969,Class 1,570000,107.484368,1
QUEENS,TWO-FAMILY HOME,2,2474,1690,Class 1,410000,67.347374,1
QUEENS,TWO-FAMILY HOME,2,4037,3233,Class 1,900000,91.903539,1
QUEENS,TWO-FAMILY HOME,2,2018,1155,Class 1,342000,92.58847,1
QUEENS,TWO-FAMILY HOME,2,6055,2857,Class 1,800000,91.996689,1
QUEENS,TWO-FAMILY HOME,2,2193,2158,Class 1,538474,81.911758,1
QUEENS,TWO-FAMILY HOME,2,2521,1635,Class 1,390000,97.004909,1
QUEENS,TWO-FAMILY HOME,2,2622,1991,Class 1,605000,97.098059,1
QUEENS,TWO-FAMILY HOME,2,2502,1280,Class 1,560000,97.656963,1
QUEENS,TWO-FAMILY HOME,2,2375,1610,Class 1,415000,92.144635,1
QUEENS,TWO-FAMILY HOME,2,3200,2700,Class 1,728000,91.865183,1
QUEENS,TWO-FAMILY HOME,2,2000,2016,Class 1,662500,96.961073,1
QUEENS,TWO-FAMILY HOME,2,2521,1998,Class 1,740800,97.248744,1
QUEENS,TWO-FAMILY HOME,2,2342,1214,Class 1,250000,86.89532,1
QUEENS,TWO-FAMILY HOME,2,2760,1920,Class 1,710000,87.259703,1
QUEENS,TWO-FAMILY HOME,2,2214,2440,Class 1,650000,96.898059,1
QUEENS,TWO-FAMILY HOME,2,2378,1372,Class 1,340000,86.972032,1
QUEENS,TWO-FAMILY HOME,2,1800,1404,Class 1,390000,96.813128,1
QUEENS,TWO-FAMILY HOME,2,2380,1376,Class 1,365000,97.341895,1
QUEENS,TWO-FAMILY HOME,2,2235,1916,Class 1,245000,87.418607,1
QUEENS,TWO-FAMILY HOME,2,2523,2376,Class 1,670500,92.172032,1
QUEENS,TWO-FAMILY HOME,2,2342,1170,Class 1,470000,91.884361,1
QUEENS,TWO-FAMILY HOME,2,2107,1653,Class 1,550000,97.078881,1
QUEENS,TWO-FAMILY HOME,2,2350,1280,Class 1,530000,97.599429,1
QUEENS,TWO-FAMILY HOME,2,2000,1700,Class 1,457314,96.961073,1
QUEENS,TWO-FAMILY HOME,2,1840,1556,Class 1,575000,97.207648,1
QUEENS,TWO-FAMILY HOME,2,3025,1720,Class 1,420000,96.772032,1
QUEENS,TWO-FAMILY HOME,2,2622,2112,Class 1,567000,97.59121,1
QUEENS,TWO-FAMILY HOME,2,2370,1952,Class 1,295000,97.035046,1
QUEENS,TWO-FAMILY HOME,2,2370,1952,Class 1,635000,96.980251,1
QUEENS,TWO-FAMILY HOME,2,2370,1952,Class 1,675000,96.804909,1
QUEENS,TWO-FAMILY HOME,2,2919,2068,Class 1,635000,97.172032,1
QUEENS,TWO-FAMILY HOME,2,2800,1801,Class 1,480000,97.550114,1
QUEENS,TWO-FAMILY HOME,2,1943,1744,Class 1,729000,92.459703,1
QUEENS,TWO-FAMILY HOME,2,2168,1170,Class 1,460000,96.936416,1
QUEENS,TWO-FAMILY HOME,2,2168,1752,Class 1,635000,97.040525,1
QUEENS,TWO-FAMILY HOME,2,2420,1328,Class 1,570000,81.799429,1
QUEENS,TWO-FAMILY HOME,2,2000,2232,Class 1,710000,87.374772,1
QUEENS,TWO-FAMILY HOME,2,2000,1185,Class 1,270000,92.333676,1
QUEENS,TWO-FAMILY HOME,2,3000,2360,Class 1,675000,92.662443,1
QUEENS,TWO-FAMILY HOME,2,2617,1376,Class 1,300000,92.624087,1
QUEENS,TWO-FAMILY HOME,2,2877,1394,Class 1,775000,92.646005,1
QUEENS,TWO-FAMILY HOME,2,2835,2088,Class 1,673100,97.002169,1
QUEENS,TWO-FAMILY HOME,2,2000,1290,Class 1,532000,97.147374,1
QUEENS,TWO-FAMILY HOME,2,4222,2929,Class 1,600000,97.38847,1
QUEENS,TWO-FAMILY HOME,2,2506,1264,Class 1,425808,97.404909,1
QUEENS,TWO-FAMILY HOME,2,2660,2240,Class 1,670000,96.813128,1
QUEENS,TWO-FAMILY HOME,2,1929,1888,Class 1,500000,97.635046,1
QUEENS,TWO-FAMILY HOME,2,4286,1913,Class 1,425000,102.248744,1
QUEENS,TWO-FAMILY HOME,2,1905,1584,Class 1,530000,101.939155,1
QUEENS,TWO-FAMILY HOME,2,2025,1230,Class 1,750000,82.676142,1
QUEENS,TWO-FAMILY HOME,2,2200,1200,Class 1,565000,97.043265,1
QUEENS,TWO-FAMILY HOME,2,2342,1938,Class 1,500000,87.415868,1
QUEENS,TWO-FAMILY HOME,2,2025,1496,Class 1,410000,97.555594,1
QUEENS,TWO-FAMILY HOME,2,1800,1155,Class 1,529000,97.270662,1
QUEENS,TWO-FAMILY HOME,2,3000,2070,Class 1,740000,97.322717,1
QUEENS,TWO-FAMILY HOME,2,2500,1440,Class 1,560000,97.462443,1
QUEENS,TWO-FAMILY HOME,2,2150,1386,Class 1,440000,97.59121,1
QUEENS,TWO-FAMILY HOME,2,2500,1312,Class 1,690000,97.284361,1
QUEENS,TWO-FAMILY HOME,2,4033,1584,Class 1,680000,72.574772,1
QUEENS,TWO-FAMILY HOME,2,2500,1616,Class 1,570000,97.152854,1
QUEENS,TWO-FAMILY HOME,2,2332,1712,Class 1,525000,97.139155,1
QUEENS,TWO-FAMILY HOME,2,1868,1620,Class 1,555000,91.898059,1
QUEENS,TWO-FAMILY HOME,2,2050,1296,Class 1,498000,91.955594,1
QUEENS,TWO-FAMILY HOME,2,2150,1940,Class 1,250000,92.517237,1
QUEENS,TWO-FAMILY HOME,2,2150,1940,Class 1,500000,91.99121,1
QUEENS,TWO-FAMILY HOME,2,2325,1938,Class 1,725000,97.607648,1
QUEENS,TWO-FAMILY HOME,2,2500,1328,Class 1,546000,92.084361,1
QUEENS,TWO-FAMILY HOME,2,2377,1520,Class 1,472500,97.558333,1
QUEENS,TWO-FAMILY HOME,2,2377,1520,Class 1,633276,97.311758,1
QUEENS,TWO-FAMILY HOME,2,1820,1204,Class 1,640500,92.517237,1
QUEENS,TWO-FAMILY HOME,2,2635,1640,Class 1,695000,11.673402,1
QUEENS,TWO-FAMILY HOME,2,4000,1936,Class 1,695000,97.6871,1
QUEENS,OVER-THREE FAMILY HOME,3,2600,1884,Class 1,640000,96.884361,1
QUEENS,OVER-THREE FAMILY HOME,3,2500,3192,Class 1,860000,97.728196,1
QUEENS,OVER-THREE FAMILY HOME,3,2000,2350,Class 1,689000,97.558333,1
QUEENS,OVER-THREE FAMILY HOME,3,2000,2000,Class 1,625000,97.152854,1
QUEENS,OVER-THREE FAMILY HOME,3,2500,2356,Class 1,890000,97.646005,1
QUEENS,OVER-THREE FAMILY HOME,3,2500,2356,Class 1,410000,96.980251,1
QUEENS,OVER-THREE FAMILY HOME,3,1820,2740,Class 1,550000,51.88984,2
QUEENS,OVER-THREE FAMILY HOME,3,1820,2740,Class 1,700000,52.429566,2
QUEENS,OVER-THREE FAMILY HOME,3,3025,2592,Class 1,695000,97.19121,1
QUEENS,OVER-THREE FAMILY HOME,3,3025,2592,Class 1,625000,96.8871,1
QUEENS,OVER-THREE FAMILY HOME,3,2350,3128,Class 1,800000,46.980251,1
QUEENS,OVER-THREE FAMILY HOME,3,2523,3000,Class 1,890000,11.240525,1
QUEENS,OVER-THREE FAMILY HOME,3,4000,3378,Class 1,900000,97.476142,1
QUEENS,OVER-THREE FAMILY HOME,3,2300,2260,Class 1,740000,106.788477,1
QUEENS,OVER-THREE FAMILY HOME,3,2400,2314,Class 1,550000,106.895327,1
QUEENS,OVER-THREE FAMILY HOME,4,2000,2000,Class 2,617000,86.977511,1
QUEENS,OVER-THREE FAMILY HOME,4,2785,3000,Class 2,625000,86.621347,1
QUEENS,TWO-FAMILY HOME,2,2500,1750,Class 1,930000,92.243265,1
QUEENS,TWO-FAMILY HOME,2,2100,2100,Class 1,750000,107.582998,1
QUEENS,TWO-FAMILY HOME,2,2000,3450,Class 1,825000,116.087108,2
QUEENS,TWO-FAMILY HOME,2,1982,2060,Class 1,684000,115.799436,1
QUEENS,TWO-FAMILY HOME,2,1959,1261,Class 1,275000,82.078881,1
QUEENS,TWO-FAMILY HOME,2,1800,1693,Class 1,860000,72.418607,1
QUEENS,TWO-FAMILY HOME,2,1800,1188,Class 1,852630,87.084361,1
QUEENS,TWO-FAMILY HOME,2,1802,1899,Class 1,600000,72.615868,1
QUEENS,TWO-FAMILY HOME,2,1817,1152,Class 1,767000,77.525457,1
QUEENS,TWO-FAMILY HOME,2,1658,1760,Class 1,650000,107.122724,1
QUEENS,TWO-FAMILY HOME,2,2000,1840,Class 1,590000,106.930943,1
QUEENS,TWO-FAMILY HOME,2,2500,2008,Class 1,902000,86.996689,1
QUEENS,TWO-FAMILY HOME,2,2500,2189,Class 1,550000,97.519977,1
QUEENS,TWO-FAMILY HOME,2,2146,2160,Class 1,417500,92.281621,1
QUEENS,TWO-FAMILY HOME,2,1741,2160,Class 1,800000,102.311758,1
QUEENS,TWO-FAMILY HOME,2,2030,3300,Class 1,855000,116.336423,2
QUEENS,TWO-FAMILY HOME,2,2467,1564,Class 1,848500,116.100806,1
QUEENS,TWO-FAMILY HOME,2,2000,1720,Class 1,405600,107.484368,1
QUEENS,TWO-FAMILY HOME,2,2500,2480,Class 1,322000,107.651491,1
QUEENS,TWO-FAMILY HOME,2,2500,1584,Class 1,800000,107.196697,1
QUEENS,TWO-FAMILY HOME,2,2478,1332,Class 1,440000,107.506286,1
QUEENS,TWO-FAMILY HOME,2,1985,1824,Class 1,850000,96.977511,1
QUEENS,TWO-FAMILY HOME,2,1800,2280,Class 1,825000,106.810395,1
QUEENS,TWO-FAMILY HOME,2,5000,1520,Class 1,490000,115.837792,1
QUEENS,TWO-FAMILY HOME,2,2363,2140,Class 1,782000,96.884361,1
QUEENS,TWO-FAMILY HOME,2,2317,2018,Class 1,158594,96.804909,1
QUEENS,TWO-FAMILY HOME,2,2520,2004,Class 1,330000,56.878881,1
QUEENS,TWO-FAMILY HOME,2,2310,1348,Class 1,485000,102.341895,1
QUEENS,TWO-FAMILY HOME,2,1948,2160,Class 1,827500,107.509025,1
QUEENS,TWO-FAMILY HOME,2,2340,3420,Class 1,840000,106.950121,1
QUEENS,TWO-FAMILY HOME,2,3802,1522,Class 1,865000,91.796689,1
QUEENS,TWO-FAMILY HOME,2,1280,1560,Class 1,705000,92.035046,1
QUEENS,TWO-FAMILY HOME,2,1167,1560,Class 1,750000,91.862443,1
QUEENS,TWO-FAMILY HOME,2,2610,1728,Class 1,699000,86.878881,1
QUEENS,TWO-FAMILY HOME,2,2800,1648,Class 1,810000,92.0871,1
QUEENS,TWO-FAMILY HOME,2,2000,3444,Class 1,640000,92.306279,2
QUEENS,TWO-FAMILY HOME,2,2000,1590,Class 1,650000,91.777511,1
QUEENS,TWO-FAMILY HOME,2,2000,2120,Class 1,849000,97.235046,1
QUEENS,TWO-FAMILY HOME,2,2217,3462,Class 1,680000,107.536423,2
QUEENS,TWO-FAMILY HOME,2,1753,1248,Class 1,700000,92.528196,1
QUEENS,OVER-THREE FAMILY HOME,3,1196,2500,Class 1,830000,13.498059,2
QUEENS,OVER-THREE FAMILY HOME,3,1800,3540,Class 1,565000,107.728203,2
QUEENS,OVER-THREE FAMILY HOME,3,1890,3192,Class 1,730000,107.136423,2
QUEENS,OVER-THREE FAMILY HOME,3,1890,3192,Class 1,175000,107.05971,2
QUEENS,OVER-THREE FAMILY HOME,3,2500,2500,Class 1,850000,97.128196,1
QUEENS,OVER-THREE FAMILY HOME,4,2379,3000,Class 2,999000,96.210388,1
QUEENS,OVER-THREE FAMILY HOME,4,2500,2500,Class 2,1080000,97.536416,1
QUEENS,OVER-THREE FAMILY HOME,4,2500,3150,Class 2,1180000,100.399429,1
QUEENS,OVER-THREE FAMILY HOME,4,2500,3250,Class 2,1122000,102.525457,1
QUEENS,OVER-THREE FAMILY HOME,4,2500,3280,Class 2,1350000,87.626826,1
QUEENS,OVER-THREE FAMILY HOME,4,2500,2800,Class 2,1150000,86.89258,1
QUEENS,OVER-THREE FAMILY HOME,4,2500,3000,Class 2,1450000,87.665183,1
QUEENS,OVER-THREE FAMILY HOME,4,2500,3000,Class 2,488892,87.377511,1
QUEENS,OVER-THREE FAMILY HOME,6,2500,4875,Class 2,147665,86.873402,2
QUEENS,OVER-THREE FAMILY HOME,6,2500,4725,Class 2,1300000,87.032306,2
QUEENS,OVER-THREE FAMILY HOME,6,2450,4800,Class 2,1400000,87.317237,2
QUEENS,OVER-THREE FAMILY HOME,6,2500,4875,Class 2,1480000,87.182991,2
QUEENS,OVER-THREE FAMILY HOME,6,2250,4875,Class 2,1275000,87.541895,2
QUEENS,OVER-THREE FAMILY HOME,6,2250,4875,Class 2,425000,87.541895,2
QUEENS,OVER-THREE FAMILY HOME,6,2758,5600,Class 2,111200,86.996689,2
QUEENS,OVER-THREE FAMILY HOME,7,2742,5600,Class 2,900000,86.821347,2
QUEENS,OVER-THREE FAMILY HOME,6,2733,5600,Class 2,1420000,87.013128,2
QUEENS,OVER-THREE FAMILY HOME,6,2591,5772,Class 2,1100000,87.262443,2
QUEENS,OVER-THREE FAMILY HOME,4,2500,3000,Class 2,1100000,87.08984,1
QUEENS,OVER-THREE FAMILY HOME,4,2500,3000,Class 2,1350000,87.435046,1
QUEENS,OVER-THREE FAMILY HOME,4,2500,3250,Class 2,750000,87.714498,1
QUEENS,OVER-THREE FAMILY HOME,6,2742,5600,Class 2,1300000,87.380251,2
QUEENS,OVER-THREE FAMILY HOME,6,2500,5175,Class 2,1325000,86.821347,2
QUEENS,OVER-THREE FAMILY HOME,4,2500,3450,Class 2,990000,86.843265,1
QUEENS,OVER-THREE FAMILY HOME,6,2742,5610,Class 2,1325000,87.355594,2
QUEENS,OVER-THREE FAMILY HOME,6,2742,5940,Class 2,1465000,87.119977,2
QUEENS,OVER-THREE FAMILY HOME,4,2502,3100,Class 2,1330000,86.678881,1
QUEENS,OVER-THREE FAMILY HOME,6,2502,4875,Class 2,1400000,86.202169,2
QUEENS,TWO-FAMILY HOME,2,2793,2700,Class 1,457000,17.670662,1
QUEENS,TWO-FAMILY HOME,2,2800,1672,Class 1,360000,112.626834,1
QUEENS,TWO-FAMILY HOME,2,4000,2445,Class 1,800000,88.703539,1
QUEENS,TWO-FAMILY HOME,2,4000,1565,Class 1,715000,112.511765,1
QUEENS,TWO-FAMILY HOME,2,4000,1625,Class 1,595000,111.876149,1
QUEENS,TWO-FAMILY HOME,2,6000,2396,Class 1,650000,101.944635,1
QUEENS,TWO-FAMILY HOME,2,3600,2800,Class 1,700000,56.741895,1
QUEENS,TWO-FAMILY HOME,2,3000,1800,Class 1,667000,67.607648,1
QUEENS,TWO-FAMILY HOME,2,2700,3100,Class 1,225000,107.678888,1
QUEENS,ONE-FAMILY HOME,2,3900,1125,Class 1,780000,61.766553,1
QUEENS,TWO-FAMILY HOME,2,2250,1251,Class 1,380000,72.100799,1
QUEENS,TWO-FAMILY HOME,2,2300,1484,Class 1,660000,97.656963,1
QUEENS,TWO-FAMILY HOME,2,2300,1484,Class 1,305000,97.29258,1
QUEENS,TWO-FAMILY HOME,2,2154,2000,Class 1,340000,87.010388,1
QUEENS,TWO-FAMILY HOME,2,5655,2634,Class 1,835000,87.607648,1
QUEENS,TWO-FAMILY HOME,2,3800,2752,Class 1,762000,57.610388,1
QUEENS,TWO-FAMILY HOME,2,3800,2752,Class 1,415000,57.032306,1
QUEENS,TWO-FAMILY HOME,2,3240,2288,Class 1,660000,51.777511,1
QUEENS,TWO-FAMILY HOME,2,3420,2288,Class 1,595000,51.963813,1
QUEENS,TWO-FAMILY HOME,2,3803,2392,Class 1,750000,21.114498,1
QUEENS,TWO-FAMILY HOME,2,3000,1840,Class 1,650000,5.974772,1
QUEENS,TWO-FAMILY HOME,2,4000,2392,Class 1,668481,67.037785,1
QUEENS,TWO-FAMILY HOME,2,4000,2392,Class 1,614918,66.8871,1
QUEENS,TWO-FAMILY HOME,2,4000,2200,Class 1,279000,67.402169,1
QUEENS,TWO-FAMILY HOME,2,4000,1610,Class 1,492450,62.58847,1
QUEENS,TWO-FAMILY HOME,2,2850,1415,Class 1,518500,81.761073,1
QUEENS,TWO-FAMILY HOME,2,3000,1610,Class 1,699000,92.582991,1
QUEENS,TWO-FAMILY HOME,2,3000,1610,Class 1,260000,91.878881,1
QUEENS,TWO-FAMILY HOME,2,2680,2100,Class 1,690000,56.985731,1
QUEENS,TWO-FAMILY HOME,2,3800,2450,Class 1,500000,62.429566,1
QUEENS,TWO-FAMILY HOME,2,5600,1930,Class 1,475000,67.204909,1
QUEENS,TWO-FAMILY HOME,2,2850,1228,Class 1,365000,92.59395,1
QUEENS,TWO-FAMILY HOME,2,5400,2303,Class 1,660000,82.415868,1
QUEENS,TWO-FAMILY HOME,2,3600,2000,Class 1,700000,72.19395,1
QUEENS,TWO-FAMILY HOME,2,4000,2000,Class 1,465000,61.919977,1
QUEENS,TWO-FAMILY HOME,2,4000,2000,Class 1,645000,67.229566,1
QUEENS,TWO-FAMILY HOME,2,2688,2208,Class 1,180000,57.547374,1
QUEENS,TWO-FAMILY HOME,2,3000,1738,Class 1,570000,19.739155,1
QUEENS,TWO-FAMILY HOME,2,4000,2340,Class 1,685000,29.626826,1
QUEENS,TWO-FAMILY HOME,2,3000,988,Class 1,535000,67.366553,1
QUEENS,TWO-FAMILY HOME,2,4000,1671,Class 1,629463,92.065183,1
QUEENS,TWO-FAMILY HOME,2,3000,2322,Class 1,635000,20.933676,1
QUEENS,TWO-FAMILY HOME,2,4297,1800,Class 1,670000,107.613135,1
QUEENS,TWO-FAMILY HOME,2,3000,1800,Class 1,500000,13.456963,1
QUEENS,TWO-FAMILY HOME,2,3900,1358,Class 1,330000,92.037785,1
QUEENS,TWO-FAMILY HOME,2,5155,1328,Class 1,589000,67.067922,1
QUEENS,TWO-FAMILY HOME,2,3000,1554,Class 1,400000,92.533676,1
QUEENS,TWO-FAMILY HOME,2,4890,1310,Class 1,424990,91.969292,1
QUEENS,TWO-FAMILY HOME,2,3000,1624,Class 1,460000,92.607648,1
QUEENS,TWO-FAMILY HOME,2,3000,1624,Class 1,525000,91.955594,1
QUEENS,TWO-FAMILY HOME,2,3000,1672,Class 1,515000,86.914498,1
QUEENS,TWO-FAMILY HOME,2,4000,1640,Class 1,510000,92.382991,1
QUEENS,TWO-FAMILY HOME,2,3000,1624,Class 1,180000,92.084361,1
QUEENS,TWO-FAMILY HOME,2,4000,1624,Class 1,290000,87.067922,1
QUEENS,TWO-FAMILY HOME,2,4000,1505,Class 1,680000,87.454224,1
QUEENS,TWO-FAMILY HOME,2,4000,1505,Class 1,360000,87.032306,1
QUEENS,TWO-FAMILY HOME,2,5000,1094,Class 1,414119,67.536416,1
QUEENS,TWO-FAMILY HOME,2,4000,1644,Class 1,588000,97.251484,1
QUEENS,TWO-FAMILY HOME,2,3000,1596,Class 1,404586,97.328196,1
QUEENS,TWO-FAMILY HOME,2,3000,1624,Class 1,317000,89.514498,1
QUEENS,TWO-FAMILY HOME,2,3000,2134,Class 1,575000,10.415868,1
QUEENS,TWO-FAMILY HOME,2,4000,974,Class 1,790000,72.215868,1
QUEENS,TWO-FAMILY HOME,2,4500,2400,Class 1,525000,47.514498,1
QUEENS,TWO-FAMILY HOME,2,3600,2937,Class 1,675000,62.498059,1
QUEENS,TWO-FAMILY HOME,2,4504,2422,Class 1,725000,3.322717,1
QUEENS,TWO-FAMILY HOME,2,2500,1360,Class 1,450000,10.243265,1
QUEENS,TWO-FAMILY HOME,2,5000,1987,Class 1,572000,97.078881,1
QUEENS,TWO-FAMILY HOME,2,5000,1310,Class 1,535000,91.972032,1
QUEENS,TWO-FAMILY HOME,2,2500,1664,Class 1,450000,91.807648,1
QUEENS,TWO-FAMILY HOME,2,1775,1440,Class 1,420000,62.015868,1
QUEENS,TWO-FAMILY HOME,2,2886,1235,Class 1,507631,67.251484,1
QUEENS,TWO-FAMILY HOME,2,4095,1836,Class 1,750000,59.837785,1
QUEENS,TWO-FAMILY HOME,2,2205,1584,Class 1,655000,11.377511,1
QUEENS,TWO-FAMILY HOME,2,4000,2750,Class 1,740000,57.311758,1
QUEENS,TWO-FAMILY HOME,2,4000,2420,Class 1,600392,57.276142,1
QUEENS,TWO-FAMILY HOME,2,3500,2937,Class 1,780000,56.824087,1
QUEENS,TWO-FAMILY HOME,2,3420,2350,Class 1,742500,47.248744,1
QUEENS,TWO-FAMILY HOME,2,2600,1880,Class 1,490000,57.256963,1
QUEENS,TWO-FAMILY HOME,2,3640,2200,Class 1,775000,0.914498,1
QUEENS,TWO-FAMILY HOME,2,2990,2794,Class 1,594000,91.747374,1
QUEENS,TWO-FAMILY HOME,2,2500,1800,Class 1,375000,51.903539,1
QUEENS,TWO-FAMILY HOME,2,3863,2248,Class 1,740000,28.500799,1
QUEENS,TWO-FAMILY HOME,2,5000,2368,Class 1,720000,14.503539,1
QUEENS,TWO-FAMILY HOME,2,2430,1760,Class 1,486000,57.265183,1
QUEENS,TWO-FAMILY HOME,2,2430,1760,Class 1,550000,57.013128,1
QUEENS,TWO-FAMILY HOME,2,2583,1880,Class 1,635000,57.199429,1
QUEENS,TWO-FAMILY HOME,2,2975,2163,Class 1,275000,56.763813,1
QUEENS,TWO-FAMILY HOME,2,4000,2400,Class 1,770000,77.136416,1
QUEENS,TWO-FAMILY HOME,2,5000,2250,Class 1,690000,52.509018,1
QUEENS,TWO-FAMILY HOME,2,3000,2081,Class 1,645000,46.911758,1
QUEENS,TWO-FAMILY HOME,2,2600,1680,Class 1,473500,66.999429,1
QUEENS,TWO-FAMILY HOME,2,2500,1880,Class 1,350000,57.128196,1
QUEENS,TWO-FAMILY HOME,2,2500,1880,Class 1,488250,57.281621,1
QUEENS,TWO-FAMILY HOME,2,2900,2717,Class 1,600000,56.824087,1
QUEENS,TWO-FAMILY HOME,2,3542,2875,Class 1,718000,52.446005,1
QUEENS,TWO-FAMILY HOME,2,3542,2365,Class 1,345000,52.506279,1
QUEENS,TWO-FAMILY HOME,2,4067,1800,Class 1,699000,66.807648,1
QUEENS,TWO-FAMILY HOME,2,4000,1648,Class 1,405000,92.317237,1
QUEENS,TWO-FAMILY HOME,2,3500,2568,Class 1,650000,15.232306,1
QUEENS,TWO-FAMILY HOME,2,4000,2444,Class 1,243000,56.89258,1
QUEENS,TWO-FAMILY HOME,2,2230,2208,Class 1,695000,21.374772,1
QUEENS,TWO-FAMILY HOME,2,2230,2208,Class 1,375000,20.837785,1
QUEENS,TWO-FAMILY HOME,2,2230,2208,Class 1,650000,20.947374,1
QUEENS,TWO-FAMILY HOME,2,3800,2484,Class 1,720000,56.876142,1
QUEENS,TWO-FAMILY HOME,2,3003,2162,Class 1,455000,57.528196,1
QUEENS,TWO-FAMILY HOME,2,5200,2712,Class 1,750000,57.665183,1
QUEENS,TWO-FAMILY HOME,2,2835,2025,Class 1,546131,47.199429,1
QUEENS,TWO-FAMILY HOME,2,4000,1410,Class 1,755000,87.300799,1
QUEENS,TWO-FAMILY HOME,2,3872,3091,Class 1,685000,57.602169,1
QUEENS,TWO-FAMILY HOME,2,4000,2300,Class 1,679000,9.6871,1
QUEENS,TWO-FAMILY HOME,2,3737,2316,Class 1,695000,57.352854,1
QUEENS,TWO-FAMILY HOME,2,3737,2316,Class 1,448000,56.755594,1
QUEENS,TWO-FAMILY HOME,2,3724,2200,Class 1,765000,27.654224,1
QUEENS,TWO-FAMILY HOME,2,3724,2200,Class 1,265000,27.109018,1
QUEENS,TWO-FAMILY HOME,2,3784,1443,Class 1,620000,61.750114,1
QUEENS,TWO-FAMILY HOME,2,4080,3375,Class 1,440000,62.514498,1
QUEENS,TWO-FAMILY HOME,2,4000,2200,Class 1,512703,61.785731,1
QUEENS,TWO-FAMILY HOME,2,4000,1025,Class 1,780000,57.437785,1
QUEENS,TWO-FAMILY HOME,2,3000,2024,Class 1,558000,56.766553,1
QUEENS,TWO-FAMILY HOME,2,3000,2024,Class 1,615000,57.311758,1
QUEENS,TWO-FAMILY HOME,2,2895,1720,Class 1,647900,9.881621,1
QUEENS,TWO-FAMILY HOME,2,4000,2232,Class 1,654000,57.49532,1
QUEENS,TWO-FAMILY HOME,2,4033,2340,Class 1,595000,67.607648,1
QUEENS,TWO-FAMILY HOME,2,4033,2340,Class 1,440000,66.821347,1
QUEENS,TWO-FAMILY HOME,2,4360,2200,Class 1,639000,87.054224,1
QUEENS,TWO-FAMILY HOME,2,4000,2538,Class 1,475000,30.314498,1
QUEENS,TWO-FAMILY HOME,2,3780,2359,Class 1,595000,87.566553,1
QUEENS,TWO-FAMILY HOME,2,3780,2478,Class 1,684000,10.117237,1
QUEENS,TWO-FAMILY HOME,2,3059,2300,Class 1,709000,62.632306,1
QUEENS,TWO-FAMILY HOME,2,3051,2695,Class 1,520000,66.876142,1
QUEENS,TWO-FAMILY HOME,2,2700,966,Class 1,410000,67.278881,1
QUEENS,TWO-FAMILY HOME,2,4000,2386,Class 1,461250,61.711758,1
QUEENS,TWO-FAMILY HOME,2,4000,1201,Class 1,499990,67.596689,1
QUEENS,TWO-FAMILY HOME,2,4000,2400,Class 1,772000,67.013128,1
QUEENS,TWO-FAMILY HOME,2,4000,1060,Class 1,765000,66.977511,1
QUEENS,TWO-FAMILY HOME,2,4000,1360,Class 1,759000,66.867922,1
QUEENS,TWO-FAMILY HOME,2,4200,2100,Class 1,525000,56.766553,1
QUEENS,TWO-FAMILY HOME,2,4840,2580,Class 1,804167,66.963813,1
QUEENS,TWO-FAMILY HOME,2,4000,2350,Class 1,575000,67.035046,1
QUEENS,OVER-THREE FAMILY HOME,3,3000,1688,Class 1,480000,91.98847,1
QUEENS,OVER-THREE FAMILY HOME,3,3000,1640,Class 1,550000,92.182991,1
QUEENS,OVER-THREE FAMILY HOME,3,2975,2324,Class 1,745000,57.122717,1
QUEENS,TWO-FAMILY HOME,2,3000,2160,Class 1,670000,17.673402,1
QUEENS,TWO-FAMILY HOME,2,4000,1294,Class 1,650000,72.155594,1
QUEENS,TWO-FAMILY HOME,2,4000,1294,Class 1,400000,71.829566,1
QUEENS,TWO-FAMILY HOME,2,2000,1120,Class 1,211355,97.262443,1
QUEENS,TWO-FAMILY HOME,2,2000,1120,Class 1,200000,97.056963,1
QUEENS,TWO-FAMILY HOME,2,3100,1760,Class 1,650000,66.810388,1
QUEENS,TWO-FAMILY HOME,2,2500,1568,Class 1,341000,92.361073,1
QUEENS,TWO-FAMILY HOME,2,2940,1600,Class 1,618000,19.525457,1
QUEENS,TWO-FAMILY HOME,2,4000,2500,Class 1,938895,10.454224,1
QUEENS,TWO-FAMILY HOME,2,4000,1834,Class 1,487500,87.380251,1
QUEENS,TWO-FAMILY HOME,2,4000,2024,Class 1,659000,62.09258,1
QUEENS,TWO-FAMILY HOME,2,4000,2150,Class 1,185000,61.922717,1
QUEENS,TWO-FAMILY HOME,2,4000,2886,Class 1,362000,62.111758,1
QUEENS,TWO-FAMILY HOME,2,4000,1760,Class 1,442000,15.459703,1
QUEENS,TWO-FAMILY HOME,2,4000,2100,Class 1,645000,62.572032,1
QUEENS,TWO-FAMILY HOME,2,4000,1764,Class 1,640000,53.676142,1
QUEENS,TWO-FAMILY HOME,2,2500,1408,Class 1,395000,92.010388,1
